,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
301,301,301,Using Dynamic Stochastic Modelling to Estimate Population Risk Factors in Infectious Disease: The Example of FIV in 15 Cat Populations,13.949601,7.34878,2009-10-16,"BACKGROUND: In natural cat populations, Feline Immunodeficiency Virus (FIV) is transmitted through bites between individuals. Factors such as the density of cats within the population or the sex-ratio can have potentially strong effects on the frequency of fight between individuals and hence appear as important population risk factors for FIV. METHODOLOGY/PRINCIPAL FINDINGS: To study such population risk factors, we present data on FIV prevalence in 15 cat populations in northeastern France. We investigate five key social factors of cat populations; the density of cats, the sex-ratio, the number of males and the mean age of males and females within the population. We overcome the problem of dependence in the infective status data using sexually-structured dynamic stochastic models. Only the age of males and females had an effect (p = 0.043 and p = 0.02, respectively) on the male-to-female transmission rate. Due to multiple tests, it is even likely that these effects are, in reality, not significant. Finally we show that, in our study area, the data can be explained by a very simple model that does not invoke any risk factor. CONCLUSION: Our conclusion is that, in host-parasite systems in general, fluctuations due to stochasticity in the transmission process are naturally very large and may alone explain a larger part of the variability in observed disease prevalence between populations than previously expected. Finally, we determined confidence intervals for the simple model parameters that can be used to further aid in management of the disease.","Fouchet, David; Leblanc, Guillaume; Sauvage, Frank; Guiserix, Micheline; Poulet, Hervé; Pontier, Dominique",PLoS One,142,17
340,340,340,Calculating the potential for within-flight transmission of influenza A (H1N1),13.888866,7.295666,2009-12-24,"BACKGROUND: Clearly air travel, by transporting infectious individuals from one geographic location to another, significantly affects the rate of spread of influenza A (H1N1). However, the possibility of within-flight transmission of H1N1 has not been evaluated; although it is known that smallpox, measles, tuberculosis, SARS and seasonal influenza can be transmitted during commercial flights. Here we present the first quantitative risk assessment to assess the potential for within-flight transmission of H1N1. METHODS: We model airborne transmission of infectious viral particles of H1N1 within a Boeing 747 using methodology from the field of quantitative microbial risk assessment. RESULTS: The risk of catching H1N1 will essentially be confined to passengers travelling in the same cabin as the source case. Not surprisingly, we find that the longer the flight the greater the number of infections that can be expected. We calculate that H1N1, even during long flights, poses a low to moderate within-flight transmission risk if the source case travels First Class. Specifically, 0-1 infections could occur during a 5 hour flight, 1-3 during an 11 hour flight and 2-5 during a 17 hour flight. However, within-flight transmission could be significant, particularly during long flights, if the source case travels in Economy Class. Specifically, two to five infections could occur during a 5 hour flight, 5-10 during an 11 hour flight and 7-17 during a 17 hour flight. If the aircraft is only partially loaded, under certain conditions more infections could occur in First Class than in Economy Class. During a 17 hour flight, a greater number of infections would occur in First Class than in Economy if the First Class Cabin is fully occupied, but Economy class is less than 30% full. CONCLUSIONS: Our results provide insights into the potential utility of air travel restrictions on controlling influenza pandemics in the winter of 2009/2010. They show travel by one infectious individual, rather than causing a single outbreak of H1N1, could cause several simultaneous outbreaks. These results imply that, during a pandemic, quarantining passengers who travel in Economy on long-haul flights could potentially be an important control strategy. Notably, our results show that quarantining passengers who travel First Class would be unlikely to be an effective control strategy.","Wagner, Bradley G; Coburn, Brian J; Blower, Sally",BMC Med,142,22
456,456,456,Environmental factors preceding illness onset differ in phenotypes of the juvenile idiopathic inflammatory myopathies,13.495314,7.2906995,2010-08-27,"Objective. To assess whether certain environmental factors temporally associated with the onset of juvenile idiopathic inflammatory myopathies (JIIMs) differ between phenotypes. Methods. Physicians completed questionnaires regarding documented infections, medications, immunizations and an open-ended question about other noted exposures within 6 months before illness onset for 285 patients with probable or definite JIIM. Medical records were reviewed for 81% of the patients. Phenotypes were defined by standard clinical and laboratory measures. Results. Sixty per cent of JIIM patients had a reported exposure within 6 months before illness onset. Most patients (62%) had one recorded exposure, 26% had two and 12% had three to five exposures. Patients older than the median age at diagnosis, those with a longer delay to diagnosis and those with anti-signal recognition particle autoantibodies had a higher frequency of documented exposures [odds ratios (ORs) 95% CI 3.4, 31]. Infections were the most common exposure and represented 44% of the total number of reported exposures. Non-infectious exposures included medications (18%), immunizations (11%), stressful life events (11%) and unusual sun exposure (7%). Exposures varied by age at diagnosis, race, disease course and the presence of certain myositis autoantibodies. Conclusion. The JIIMs may be related to multiple exposures and these appear to vary among phenotypes.","Rider, Lisa G.; Wu, Lan; Mamyrova, Gulnara; Targoff, Ira N.; Miller, Frederick W.",Rheumatology,142,1
981,981,981,"Toxicology, biodistribution and shedding profile of a recombinant measles vaccine vector expressing HIV-1 antigens, in cynomolgus macaques",13.949352,7.641411,2012-09-16,"As a new human immunodeficiency virus type 1 (HIV-1) vaccine approach, the live-attenuated measles virus (MV) Schwarz vaccine strain was genetically engineered to express the F4 antigen (MV1-F4). F4 is a fusion protein comprising HIV-1 antigens p17 and p24, reverse transcriptase and Nef. This study assessed the toxicity, biodistribution and shedding profiles of MV1-F4. Cynomolgus macaques were intramuscularly immunized one or three times with the highest dose of MV1-F4 intended for clinical use, the reference (Schwarz) measles vaccine or saline, and monitored clinically for 11 or 85 days. Toxicological parameters included local and systemic clinical signs, organ weights, haematology, clinical and gross pathology and histopathology. Both vaccines were well tolerated, with no morbidity, clinical signs or gross pathological findings observed. Mean spleen weights were increased after three doses of either vaccine, which corresponded with increased numbers and/or sizes of germinal centers. This was likely a result of the immune response to the vaccines. Either vaccine virus replicated preferentially in secondary lymphoid organs and to a lesser extent in epithelium-rich tissues (e.g., intestine, urinary bladder and trachea) and the liver. At the expected peak of viremia, viral RNA was detected in some biological fluid samples from few animals immunized with either vaccine, but none of these samples contained infectious virus. In conclusion, no shedding of infectious viral particles was identified in cynomolgus monkeys after injection of MV1-F4 or Schwarz measles vaccines. Furthermore, no toxic effect in relation to the MV vaccination was found with these vaccines in this study.","Lorin, Clarisse; Segal, Lawrence; Mols, Johann; Morelle, Danielle; Bourguignon, Patricia; Rovira, Olga; Mettens, Pascal; Silvano, Jérémy; Dumey, Nicolas; Le Goff, Frédérick; Koutsoukos, Marguerite; Voss, Gerald; Tangy, Frédéric",Naunyn Schmiedebergs Arch Pharmacol,142,1
999,999,999,Severe Childhood Malaria Syndromes Defined by Plasma Proteome Profiles,13.535156,7.638979,2012-12-04,"BACKGROUND: Cerebral malaria (CM) and severe malarial anemia (SMA) are the most serious life-threatening clinical syndromes of Plasmodium falciparum infection in childhood. Therefore it is important to understand the pathology underlying the development of CM and SMA, as opposed to uncomplicated malaria (UM). Different host responses to infection are likely to be reflected in plasma proteome-patterns that associate with clinical status and therefore provide indicators of the pathogenesis of these syndromes. METHODS AND FINDINGS: Plasma and comprehensive clinical data for discovery and validation cohorts were obtained as part of a prospective case-control study of severe childhood malaria at the main tertiary hospital of the city of Ibadan, an urban and densely populated holoendemic malaria area in Nigeria. A total of 946 children participated in this study. Plasma was subjected to high-throughput proteomic profiling. Statistical pattern-recognition methods were used to find proteome-patterns that defined disease groups. Plasma proteome-patterns accurately distinguished children with CM and with SMA from those with UM, and from healthy or severely ill malaria-negative children. CONCLUSIONS: We report that an accurate definition of the major childhood malaria syndromes can be achieved using plasma proteome-patterns. Our proteomic data can be exploited to understand the pathogenesis of the different childhood severe malaria syndromes.","Burté, Florence; Brown, Biobele J.; Orimadegun, Adebola E.; Ajetunmobi, Wasiu A.; Battaglia, Francesca; Ely, Barry K.; Afolabi, Nathaniel K.; Athanasakis, Dimitrios; Akinkunmi, Francis; Kowobari, Olayinka; Omokhodion, Samuel; Osinusi, Kikelomo; Akinbami, Felix O.; Shokunbi, Wuraola A.; Sodeinde, Olugbemiro; Fernandez-Reyes, Delmiro",PLoS One,142,1
1097,1097,1097,Molecular Profiling of Multiple Human Cancers Defines an Inflammatory Cancer-Associated Molecular Pattern and Uncovers KPNA2 as a Uniform Poor Prognostic Cancer Marker,13.684877,7.586828,2013-03-25,"BACKGROUND: Immune evasion is one of the recognized hallmarks of cancer. Inflammatory responses to cancer can also contribute directly to oncogenesis. Since the immune system is hardwired to protect the host, there is a possibility that cancers, regardless of their histological origins, endow themselves with a common and shared inflammatory cancer-associated molecular pattern (iCAMP) to promote oncoinflammation. However, the definition of iCAMP has not been conceptually and experimentally investigated. METHODS AND FINDINGS: Genome-wide cDNA expression data was analyzed for 221 normal and 324 cancer specimens from 7 cancer types: breast, prostate, lung, colon, gastric, oral and pancreatic. A total of 96 inflammatory genes with consistent dysregulation were identified, including 44 up-regulated and 52 down-regulated genes. Protein expression was confirmed by immunohistochemistry for some of these genes. The iCAMP contains proteins whose roles in cancer have been implicated and others which are yet to be appreciated. The clinical significance of many iCAMP genes was confirmed in multiple independent cohorts of colon and ovarian cancer patients. In both cases, better prognosis correlated strongly with high CXCL13 and low level of GREM1, LOX, TNFAIP6, CD36, and EDNRA. An “Inflammatory Gene Integrated Score” was further developed from the combination of 18 iCAMP genes in ovarian cancer, which predicted overall survival. Noticeably, as a selective nuclear import protein whose immuno-regulatory function just begins to emerge, karyopherin alpha 2 (KPNA2) is uniformly up-regulated across cancer types. For the first time, the cancer-specific up-regulation of KPNA2 and its clinical significance were verified by tissue microarray analysis in colon and head-neck cancers. CONCLUSION: This work defines an inflammatory signature shared by seven epithelial cancer types and KPNA2 as a consistently up-regulated protein in cancer. Identification of iCAMP may not only serve as a novel biomarker for prognostication and individualized treatment of cancer, but also have significant biological implications.","Rachidi, Saleh M.; Qin, Tingting; Sun, Shaoli; Zheng, W. Jim; Li, Zihai",PLoS One,142,11
1125,1125,1125,A Study of the Mechanism of the Chaperone-like Function of an scFv of Human Creatine Kinase by Computer Simulation,13.733328,7.773216,2013-04-24,"A new application of antibodies is to use them as macromolecular chaperones. Protein antigens usually have multiple epitopes, thus, there may be a plurality of antibodies binding to one antigen. However, not all antibodies that bind to one antigen could act as a chaperone. Experiments show that some screened anti-human creatine kinase single chain antibodies (scFV) could assist in the folding and stabilizing of the enzyme, while others could not. We built the model of the single chain antibody (scFv-A4) that increased the stability of human creatine kinase (HCK) by the homology modeling method. Epitopes of human creatine kinase were predicted by computer and then the binding of scFv-A4 and HCK was modeled with computer. The calculation results were further combined with the peptide array membrane experiment results to obtain reliable models for the scFv-A4-HCK complex. Based on the above study we gave an explanation about how scFv-A4 could act as a macromolecular chaperone assisting the folding of HCK. This study provides an approach for predicting antigen-antibody binding mode and also a useful theoretical guidance for the study of antibodies' chaperone-like function.","Feng, Jianyu; Guo, Hong; Li, Sen; Lu, Tun",PLoS One,142,11
1330,1330,1330,Application of an Amine Functionalized Biopolymer in the Colonic Delivery of Glycyrrhizin: A Design and In Vivo Efficacy Study,13.834838,7.2684064,2013-05-18,"In our current study, a newer amine functionalized guar gum derivative was studied for its efficacy in colonic drug delivery. Glycyrrhizic acid mono-ammonium salt was used as the model drug. Drug-loaded microparticles were formulated by ionic crosslinking using sodium tripolyphosphate. The Scanning Electron Microscopic study revealed spherical particles of sizes from 4.9 ± 3.8 μm to 6.9 ± 3.9 μm. The FT-IR studies presented a possible interaction between the drug and the polymer. The drug was encapsulated in amorphous form as observed from the powder X-Ray Diffraction studies. A cumulative drug release study was carried out in simulated gastric, intestinal, and colonic fluids. The cumulative drug release studies presented a burst release followed by a sustained release of the drug in simulated colonic fluid containing rat cecal contents. The drug-polymer ratio was optimised using a 3(2) factorial design by taking the amounts of glycyrrhizic acid (X(1)) and guar gum alkyl amine (X(2)) as the independant variables. The percent cumulative drug release at 240 mins (Q(240)), 720 mins (Q(720)), and at 1,440 mins (Q(1440)) were considered as the dependant variables. The efficacy of the optimized formulation was studied in a 2,4,6-trinitrobenzene sulfonic acid-induced rat colitis model. The tissue’s nitric oxide, malondialdehyde, and myeloperoxidase activities were found to be much lower in the microparticle-treated group compared to free drug-treated group. The histology of the colonic tissue from the treated group of animals revealed almost no infiltration of inflammatory cells in the tissue for the microparticle-treated group of animals. The synthesized amine derivative of guar gum was found to be better in vitro with a better in vivo efficacy in the colonic delivery of glycyrrhizic acid monoammonium salt and can be considered as a newer modified biopolymer for colonic drug delivery.","Kumar De, Amit; Datta, Sriparna; Mukherjee, Arup",Sci Pharm,142,1
1370,1370,1370,Potential role of viruses in white plague coral disease,13.485562,7.3009543,2013-08-15,"White plague (WP)-like diseases of tropical corals are implicated in reef decline worldwide, although their etiological cause is generally unknown. Studies thus far have focused on bacterial or eukaryotic pathogens as the source of these diseases; no studies have examined the role of viruses. Using a combination of transmission electron microscopy (TEM) and 454 pyrosequencing, we compared 24 viral metagenomes generated from Montastraea annularis corals showing signs of WP-like disease and/or bleaching, control conspecific corals, and adjacent seawater. TEM was used for visual inspection of diseased coral tissue. No bacteria were visually identified within diseased coral tissues, but viral particles and sequence similarities to eukaryotic circular Rep-encoding single-stranded DNA viruses and their associated satellites (SCSDVs) were abundant in WP diseased tissues. In contrast, sequence similarities to SCSDVs were not found in any healthy coral tissues, suggesting SCSDVs might have a role in WP disease. Furthermore, Herpesviridae gene signatures dominated healthy tissues, corroborating reports that herpes-like viruses infect all corals. Nucleocytoplasmic large DNA virus (NCLDV) sequences, similar to those recently identified in cultures of Symbiodinium (the algal symbionts of corals), were most common in bleached corals. This finding further implicates that these NCLDV viruses may have a role in bleaching, as suggested in previous studies. This study determined that a specific group of viruses is associated with diseased Caribbean corals and highlights the potential for viral disease in regional coral reef decline.","Soffer, Nitzan; Brandt, Marilyn E; Correa, Adrienne MS; Smith, Tyler B; Thurber, Rebecca Vega",The ISME Journal,142,17
1542,1542,1542,"SELDI-TOF-MS Proteomic Profiling of Serum, Urine, and Amniotic Fluid in Neural Tube Defects",13.787332,7.428403,2014-07-23,"Neural tube defects (NTDs) are common birth defects, whose specific biomarkers are needed. The purpose of this pilot study is to determine whether protein profiling in NTD-mothers differ from normal controls using SELDI-TOF-MS. ProteinChip Biomarker System was used to evaluate 82 maternal serum samples, 78 urine samples and 76 amniotic fluid samples. The validity of classification tree was then challenged with a blind test set including another 20 NTD-mothers and 18 controls in serum samples, and another 19 NTD-mothers and 17 controls in urine samples, and another 20 NTD-mothers and 17 controls in amniotic fluid samples. Eight proteins detected in serum samples were up-regulated and four proteins were down-regulated in the NTD group. Four proteins detected in urine samples were up-regulated and one protein was down-regulated in the NTD group. Six proteins detected in amniotic fluid samples were up-regulated and one protein was down-regulated in the NTD group. The classification tree for serum samples separated NTDs from healthy individuals, achieving a sensitivity of 91% and a specificity of 97% in the training set, and achieving a sensitivity of 90% and a specificity of 97% and a positive predictive value of 95% in the test set. The classification tree for urine samples separated NTDs from controls, achieving a sensitivity of 95% and a specificity of 94% in the training set, and achieving a sensitivity of 89% and a specificity of 82% and a positive predictive value of 85% in the test set. The classification tree for amniotic fluid samples separated NTDs from controls, achieving a sensitivity of 93% and a specificity of 89% in the training set, and achieving a sensitivity of 90% and a specificity of 88% and a positive predictive value of 90% in the test set. These suggest that SELDI-TOF-MS is an additional method for NTDs pregnancies detection.","Liu, Zhenjiang; Yuan, Zhengwei; Zhao, Qun",PLoS One,142,1
